_id_,_id2_,comp_mixto1
57505,1322615,0.36766
24209,556807,0.31256
29096,669208,0.36468
16045,369035,0.3
79173,1820979,0.32814
1320,30360,0.38526
40468,930764,0.33898
96554,2220742,0.37
24206,556738,0.35
58117,1336691,0.37
30799,708377,0.3649
97564,2243972,0.37
32134,739082,0.294
66013,1518299,0.335
43959,1011057,0.36372000000000004
36306,835038,0.37
73284,1685532,0.34
41908,963884,0.35368
37719,867537,0.36996
82714,1902422,0.28846000000000005
43550,1001650,0.34
66070,1519610,0.33686
3116,71668,0.37
57271,1317233,0.38
62373,1434579,0.36666
75096,1727208,0.35058000000000006
85096,1957208,0.3
11521,264983,0.35
67010,1541230,0.378
51831,1192113,0.33236
69392,1596016,0.36
38368,882464,0.36708
65061,1496403,0.38
67290,1547670,0.32648
56332,1295636,0.37
95339,2192797,0.25932
5126,117898,0.25452
85557,1967811,0.35
24742,569066,0.28696000000000005
58908,1354884,0.37839999999999996
70496,1621408,0.24
28273,650279,0.34
45512,1046776,0.3374
33438,769074,0.32686000000000004
35096,807208,0.26
98775,2271825,0.37
26061,599403,0.35522000000000004
3656,84088,0.31714
5564,127972,0.38
32349,744027,0.36378
83559,1921857,0.26936
85076,1956748,0.29
16121,370783,0.34
68459,1574557,0.36
80250,1845750,0.3256
50227,1155221,0.29146000000000005
40425,929775,0.36304
6908,158884,0.37
72921,1677183,0.2686
12797,294331,0.38
17360,399280,0.36998000000000003
56666,1303318,0.37
92691,2131893,0.36
45193,1039439,0.38
45000,1035000,0.33156
58966,1356218,0.34202
27049,622127,0.34976
27659,636157,0.38
73028,1679644,0.35237999999999997
59661,1372203,0.31636000000000003
13114,301622,0.28152
59181,1361163,0.35644
46306,1065038,0.26202
76862,1767826,0.34020000000000006
68534,1576282,0.35498
74102,1704346,0.36
73973,1701379,0.26896000000000003
44289,1018647,0.3453
70558,1622834,0.35346000000000005
279,6417,0.3
25286,581578,0.34
50976,1172448,0.34944
55412,1274476,0.27142
91247,2098681,0.22
25195,579485,0.3534
25162,578726,0.38
74816,1720768,0.3585
38538,886374,0.34
45508,1046684,0.30506
19753,454319,0.32534
18222,419106,0.26
84658,1947134,0.25334
28801,662423,0.31282
82247,1891681,0.25714
23196,533508,0.33953999999999995
66833,1537159,0.26665999999999995
16950,389850,0.26639999999999997
34783,800009,0.38
92,2116,0.36998000000000003
86463,1988649,0.38
4891,112493,0.35336
79950,1838850,0.34872000000000003
42657,981111,0.32324
51729,1189767,0.34228
92053,2117219,0.34496000000000004
92419,2125637,0.35
84708,1948284,0.33853999999999995
91137,2096151,0.31304000000000004
72978,1678494,0.32080000000000003
27961,643103,0.38
6590,151570,0.23592000000000002
46633,1072559,0.36482
58766,1351618,0.36954
56881,1308263,0.34
25283,581509,0.37
83672,1924456,0.39
31493,724339,0.38
33904,779792,0.34
41274,949302,0.32968000000000003
33525,771075,0.32642000000000004
77324,1778452,0.28
65578,1508294,0.35
85818,1973814,0.34
21630,497490,0.34558000000000005
12314,283222,0.31427999999999995
62084,1427932,0.30624
28505,655615,0.31607999999999997
21963,505149,0.37
54889,1262447,0.36225999999999997
61488,1414224,0.32826
86743,1995089,0.31996
59634,1371582,0.38
73644,1693812,0.29763999999999996
89604,2060892,0.368
24597,565731,0.36958
75591,1738593,0.37
66301,1524923,0.38
41794,961262,0.33618000000000003
89277,2053371,0.36
43559,1001857,0.35422000000000003
62142,1429266,0.34106000000000003
11357,261211,0.37986000000000003
26054,599242,0.3578
55914,1286022,0.28064
74998,1724954,0.35548
59641,1371743,0.30172000000000004
9528,219144,0.36496000000000006
69714,1603422,0.32412
69399,1596177,0.34
96232,2213336,0.35918
63079,1450817,0.37998000000000004
66516,1529868,0.36924
24951,573873,0.274
25862,594826,0.34
97002,2231046,0.37
14925,343275,0.32206
50744,1167112,0.38
54520,1253960,0.36
53843,1238389,0.26662
38131,877013,0.38
19556,449788,0.32244
67574,1554202,0.29738
20583,473409,0.31507999999999997
97828,2250044,0.37
17112,393576,0.38
73443,1689189,0.28436
30856,709688,0.36
32889,756447,0.3511
73585,1692455,0.28108
81254,1868842,0.25252
32890,756470,0.38
91484,2104132,0.38636000000000004
615,14145,0.32358
15677,360571,0.33026
33087,761001,0.36232
86657,1993111,0.32308
27273,627279,0.32846000000000003
64476,1482948,0.31246
65855,1514665,0.36994
96860,2227780,0.34953999999999996
93517,2150891,0.24931999999999999
58223,1339129,0.315
31300,719900,0.35
25726,591698,0.23772
48061,1105403,0.26665999999999995
11559,265857,0.29784000000000005
28438,654074,0.28465999999999997
25470,585810,0.33486
19692,452916,0.36610000000000004
5828,134044,0.30666
19631,451513,0.29984000000000005
85720,1971560,0.35076
8939,205597,0.31846
4248,97704,0.38689999999999997
22160,509680,0.36410000000000003
30736,706928,0.37348000000000003
7066,162518,0.39
87992,2023816,0.36998000000000003
47661,1096203,0.32244
28391,652993,0.36978
82774,1903802,0.37
24307,559061,0.28012
37201,855623,0.37313999999999997
9292,213716,0.34752
73014,1679322,0.36
23878,549194,0.3424
12322,283406,0.37
81863,1882849,0.32936
15450,355350,0.28542
62071,1427633,0.374
49681,1142663,0.29442
29237,672451,0.3634
32419,745637,0.35668
75345,1732935,0.36760000000000004
29502,678546,0.28696000000000005
53174,1223002,0.36566
56388,1296924,0.27777999999999997
81734,1879882,0.352
19594,450662,0.35
63311,1456153,0.35722000000000004
93945,2160735,0.37777999999999995
5389,123947,0.37998000000000004
10631,244513,0.38
53075,1220725,0.27634000000000003
96919,2229137,0.35796000000000006
39585,910455,0.36862
1263,29049,0.37814
49527,1139121,0.34
53205,1223715,0.34286
78973,1816379,0.31614
23468,539764,0.29369999999999996
34226,787198,0.32277999999999996
7335,168705,0.34134000000000003
74809,1720607,0.36666
21945,504735,0.35618
76652,1762996,0.39
94269,2168187,0.35602
77241,1776543,0.28168
38246,879658,0.36
76223,1753129,0.29308
79358,1825234,0.34362
72571,1669133,0.33
50865,1169895,0.38
65730,1511790,0.28678
4947,113781,0.35686
19856,456688,0.38
74387,1710901,0.36901999999999996
90930,2091390,0.37
72810,1674630,0.38
80068,1841564,0.32051999999999997
34819,800837,0.36806
63900,1469700,0.38
98387,2262901,0.34
91447,2103281,0.3349
53005,1219115,0.35544
63502,1460546,0.38
94433,2171959,0.34914
14870,342010,0.3368
2921,67183,0.29592
65754,1512342,0.37363999999999997
21421,492683,0.34
50899,1170677,0.33994
45439,1045097,0.38
42883,986309,0.38
45244,1040612,0.368
64923,1493229,0.35692
88872,2044056,0.26198
58644,1348812,0.34265999999999996
97533,2243259,0.33565999999999996
91297,2099831,0.30598000000000003
26142,601266,0.30666
60764,1397572,0.33377999999999997
43057,990311,0.30910000000000004
8425,193775,0.34
89579,2060317,0.28274
76270,1754210,0.36
98746,2271158,0.2848
98664,2269272,0.3401
69418,1596614,0.33896000000000004
57033,1311759,0.38
13315,306245,0.38
54237,1247451,0.35
64439,1482097,0.2795
66848,1537504,0.36996
12021,276483,0.37601999999999997
96345,2215935,0.30644
27242,626566,0.39
8590,197570,0.37994
62636,1440628,0.34464
18235,419405,0.37
87901,2021723,0.26
61957,1425011,0.28424
10920,251160,0.37994
13223,304129,0.37
28620,658260,0.32814
29308,674084,0.34
21353,491119,0.38106
21464,493672,0.37292000000000003
17655,406065,0.36056
36610,842030,0.34062
93389,2147947,0.37
84085,1933955,0.37
89126,2049898,0.36472000000000004
21553,495719,0.34
90856,2089688,0.34626
38039,874897,0.37988
97824,2249952,0.32432
53789,1237147,0.35888
78128,1796944,0.38
58496,1345408,0.33334
86403,1987269,0.36
6392,147016,0.37777999999999995
68312,1571176,0.28182
90184,2074232,0.32086000000000003
37924,872252,0.35944
88354,2032142,0.3647
94232,2167336,0.32134
11502,264546,0.34
60941,1401643,0.35598
38431,883913,0.36760000000000004
4070,93610,0.38
35321,812383,0.29913999999999996
90574,2083202,0.30601999999999996
72591,1669593,0.36962
83431,1918913,0.36296000000000006
10730,246790,0.33215999999999996
24552,564696,0.36198
50005,1150115,0.2771
14211,326853,0.3
73571,1692133,0.29875999999999997
81296,1869808,0.37
23351,537073,0.34
98267,2260141,0.36
67913,1561999,0.38
49916,1148068,0.27944
95010,2185230,0.36666
19846,456458,0.32048000000000004
39534,909282,0.27
46413,1067499,0.39
72556,1668788,0.3543
68292,1570716,0.34
93439,2149097,0.3408
42311,973153,0.30676
42930,987390,0.28
76370,1756510,0.37
53835,1238205,0.36866
97029,2231667,0.32115999999999995
11739,269997,0.35714
10796,248308,0.32030000000000003
69736,1603928,0.38
42223,971129,0.368
10813,248699,0.38
34946,803758,0.3647
42305,973015,0.34722000000000003
20254,465842,0.368
55928,1286344,0.34086
87411,2010453,0.25176
300,6900,0.34
19352,445096,0.36206
1702,39146,0.34
37910,871930,0.34544
67417,1550591,0.3496
34640,796720,0.36988
67600,1554800,0.34594
62477,1436971,0.32988
32857,755711,0.35384000000000004
91432,2102936,0.35974
30116,692668,0.3541
78740,1811020,0.37106
52430,1205890,0.35253999999999996
46528,1070144,0.37851999999999997
40712,936376,0.28836
39510,908730,0.34646000000000005
91806,2111538,0.31026
14079,323817,0.38
12657,291111,0.38
80057,1841311,0.33326
11623,267329,0.36886
54170,1245910,0.38
14826,340998,0.38
49085,1128955,0.38
98899,2274677,0.3678
26035,598805,0.3335
15481,356063,0.22326
54361,1250303,0.28928
51563,1185949,0.3361
13623,313329,0.28334000000000004
93714,2155422,0.33022
60719,1396537,0.36732
63717,1465491,0.30588
46918,1079114,0.368
74020,1702460,0.2665
53137,1222151,0.35836
32691,751893,0.36924
74202,1706646,0.25372
96661,2223203,0.36
71901,1653723,0.33714
67259,1546957,0.31
44143,1015289,0.32122
27168,624864,0.26
63352,1457096,0.29206
36535,840305,0.26
95841,2204343,0.36
7321,168383,0.36156
18208,418784,0.37
72002,1656046,0.25406
82044,1887012,0.23865999999999998
91405,2102315,0.38
12859,295757,0.38
84161,1935703,0.33334
86099,1980277,0.30666
83751,1926273,0.28678
33917,780091,0.36666
45098,1037254,0.35982
2642,60766,0.37
53224,1224152,0.38
53247,1224681,0.38
35405,814315,0.34
23139,532197,0.29334000000000005
51544,1185512,0.36718
98623,2268329,0.30522000000000005
75525,1737075,0.25734
51720,1189560,0.36410000000000003
55059,1266357,0.37334
22661,521203,0.38
3956,90988,0.37134000000000006
30592,703616,0.36162
34125,784875,0.36422000000000004
83371,1917533,0.32827999999999996
95319,2192337,0.34872000000000003
45808,1053584,0.36
50856,1169688,0.36356
81827,1882021,0.36
20434,469982,0.32384
63607,1462961,0.37
71664,1648272,0.32308
15781,362963,0.3
45356,1043188,0.36
21678,498594,0.38
24222,557106,0.36332
87172,2004956,0.37
30078,691794,0.34286
36952,849896,0.34
53337,1226751,0.37
46341,1065843,0.3718
88324,2031452,0.27834000000000003
48553,1116719,0.26
33018,759414,0.31010000000000004
31496,724408,0.38720000000000004
18194,418462,0.38
87484,2012132,0.2975
60149,1383427,0.37
82778,1903894,0.31976
41304,949992,0.37
18817,432791,0.35112
77977,1793471,0.27408
95637,2199651,0.38
73663,1694249,0.37122000000000005
80264,1846072,0.362
27769,638687,0.33556
447,10281,0.3607
80698,1856054,0.24209999999999998
83638,1923674,0.34852
77039,1771897,0.34924
43148,992404,0.37
50641,1164743,0.36
4912,112976,0.38
37673,866479,0.38
96954,2229942,0.3448
45133,1038059,0.30588
59487,1368201,0.31184
14558,334834,0.32789999999999997
48277,1110371,0.37
37183,855209,0.36
86122,1980806,0.37
36037,828851,0.36152
13374,307602,0.37894
78121,1796783,0.36794
8087,186001,0.34
96506,2219638,0.348
83539,1921397,0.31
60573,1393179,0.36772000000000005
98772,2271756,0.35
13196,303508,0.36175999999999997
53291,1225693,0.27772
52147,1199381,0.36763999999999997
51842,1192366,0.36
47243,1086589,0.35
9829,226067,0.32086000000000003
94037,2162851,0.36
34078,783794,0.34972000000000003
64041,1472943,0.38386000000000003
74757,1719411,0.37
59161,1360703,0.34264
88811,2042653,0.33388
39631,911513,0.36378
22389,514947,0.28096000000000004
87616,2015168,0.36
78652,1808996,0.372
16142,371266,0.3556
18132,417036,0.38
52883,1216309,0.38
56865,1307895,0.36
54759,1259457,0.372
17331,398613,0.30910000000000004
22928,527344,0.32282
37738,867974,0.33815999999999996
17637,405651,0.31034
27829,640067,0.38
77430,1780890,0.38
37688,866824,0.29846000000000006
17583,404409,0.35248
60353,1388119,0.32727999999999996
74744,1719112,0.35246000000000005
69087,1589001,0.38
35299,811877,0.29632
42346,973958,0.25084
95920,2206160,0.32868
9388,215924,0.35502
47550,1093650,0.3496
97540,2243420,0.28136
14300,328900,0.38
47114,1083622,0.32118
9076,208748,0.36463999999999996
72204,1660692,0.34212
73921,1700183,0.34
9093,209139,0.31310000000000004
96560,2220880,0.35
42765,983595,0.34728
75368,1733464,0.38965999999999995
92978,2138494,0.38
142,3266,0.325
88788,2042124,0.36798000000000003
84805,1950515,0.36034000000000005
24818,570814,0.2994
27911,641953,0.38
88924,2045252,0.37
25565,587995,0.32548
51235,1178405,0.36296000000000006
77259,1776957,0.368
92372,2124556,0.37
21154,486542,0.27677999999999997
32493,747339,0.38448000000000004
56568,1301064,0.33846000000000004
52821,1214883,0.29174
76746,1765158,0.37
90211,2074853,0.37
42832,985136,0.3256
18112,416576,0.37344
57276,1317348,0.32
22062,507426,0.34874
90580,2083340,0.37606
83081,1910863,0.28887999999999997
18779,431917,0.33998
23754,546342,0.37422000000000005
24169,555887,0.34
10186,234278,0.27692
15248,350704,0.34
86101,1980323,0.32
83491,1920293,0.35652
51837,1192251,0.36
30280,696440,0.23754
94300,2168900,0.38
79505,1828615,0.30063999999999996
21206,487738,0.33820000000000006
54682,1257686,0.33998
17206,395738,0.32782
82997,1908931,0.37
14508,333684,0.37
18909,434907,0.31939999999999996
77472,1781856,0.28334000000000004
48387,1112901,0.31454000000000004
30362,698326,0.36
16396,377108,0.38
73440,1689120,0.35536
49764,1144572,0.38
20052,461196,0.35714
85304,1961992,0.3625
34929,803367,0.36998000000000003
87825,2019975,0.21934
12882,296286,0.31272000000000005
4422,101706,0.35468
60450,1390350,0.36
58516,1345868,0.3
96480,2219040,0.33956000000000003
11416,262568,0.36832
6951,159873,0.34
79674,1832502,0.28872000000000003
66370,1526510,0.25186000000000003
68676,1579548,0.37
81817,1881791,0.26
11880,273240,0.3425
14559,334857,0.3609
42579,979317,0.35853999999999997
88374,2032602,0.36294
97379,2239717,0.316
89439,2057097,0.25556
50969,1172287,0.33646000000000004
12881,296263,0.35648
25808,593584,0.25958
65390,1503970,0.38927999999999996
75198,1729554,0.36488
12479,287017,0.33686
25909,595907,0.30876
53538,1231374,0.38
89397,2056131,0.36406
97284,2237532,0.32727999999999996
12807,294561,0.35256
1742,40066,0.38
24835,571205,0.34
55635,1279605,0.32727999999999996
49234,1132382,0.38
24940,573620,0.22828
15175,349025,0.34
44299,1018877,0.33076
79133,1820059,0.34
95379,2193717,0.33868
10603,243869,0.312
36443,838189,0.23548000000000002
95462,2195626,0.30463999999999997
34055,783265,0.34594
64753,1489319,0.33089999999999997
19898,457654,0.32880000000000004
39800,915400,0.34286
98871,2274033,0.366
98990,2276770,0.30434000000000005
32720,752560,0.3443
35360,813280,0.3
93004,2139092,0.35358000000000006
27285,627555,0.38
22311,513153,0.36382
34352,790096,0.31694
46626,1072398,0.38
96574,2221202,0.39
89386,2055878,0.33412000000000003
80009,1840207,0.33068000000000003
62571,1439133,0.38
11214,257922,0.30086
26670,613410,0.33596000000000004
39032,897736,0.37
66566,1531018,0.366
6946,159758,0.37
28104,646392,0.37
93812,2157676,0.37
80843,1859389,0.38
82381,1894763,0.36994
97963,2253149,0.36
9542,219466,0.3708
83408,1918384,0.29832
34011,782253,0.34
54798,1260354,0.25995999999999997
70042,1610966,0.32
39388,905924,0.29874
54915,1263045,0.3725
92884,2136332,0.25
34595,795685,0.38
2495,57385,0.37877999999999995
34171,785933,0.34162
71392,1642016,0.37948000000000004
30097,692231,0.28962
19069,438587,0.38834
54047,1243081,0.35158000000000006
37285,857555,0.30256
1161,26703,0.38
34904,802792,0.36989999999999995
65971,1517333,0.29786
92818,2134814,0.34012
93918,2160114,0.30696
34973,804379,0.30002
34253,787819,0.36
33413,768499,0.36
80325,1847475,0.38
22508,517684,0.33682
72850,1675550,0.36824
56969,1310287,0.24516
40598,933754,0.29656
7172,164956,0.34
88079,2025817,0.32632
92619,2130237,0.38
38377,882671,0.36651999999999996
26696,614008,0.34
48617,1118191,0.38
11310,260130,0.34
4826,110998,0.34
87095,2003185,0.36
23255,534865,0.36728
79568,1830064,0.35384000000000004
89526,2059098,0.37504
39300,903900,0.30556
64828,1491044,0.36666
12177,280071,0.33612000000000003
33483,770109,0.35
31702,729146,0.28356
41284,949532,0.36836
10091,232093,0.29836
72202,1660646,0.29684000000000005
98505,2265615,0.32
98728,2270744,0.26846000000000003
67553,1553719,0.34
32942,757666,0.38
78974,1816402,0.37
36541,840443,0.34
60150,1383450,0.37
3699,85077,0.34546000000000004
33301,765923,0.36568
52125,1198875,0.32765999999999995
71494,1644362,0.29542
26746,615158,0.34
37954,872942,0.29026
75729,1741767,0.34728
72409,1665407,0.38
12319,283337,0.29594
36450,838350,0.26665999999999995
7610,175030,0.34
39166,900818,0.36098
49560,1139880,0.38
14115,324645,0.29281999999999997
14372,330556,0.25902
35632,819536,0.34
91358,2101234,0.33636
45685,1050755,0.38
31630,727490,0.29018
83713,1925399,0.3
3433,78959,0.3484
64555,1484765,0.24584
16266,374118,0.34652
83490,1920270,0.32414
31007,713161,0.38
20689,475847,0.36372000000000004
12725,292675,0.38
62558,1438834,0.368
33509,770707,0.3498
26170,601910,0.3
5370,123510,0.27486
34416,791568,0.2821
1131,26013,0.24528
86719,1994537,0.36
91913,2113999,0.3323
5790,133170,0.38
15031,345713,0.3383
94466,2172718,0.35946000000000006
1563,35949,0.36666
78850,1813550,0.34702
29053,668219,0.37776
20703,476169,0.34
32967,758241,0.28794
31499,724477,0.34
66171,1521933,0.36924
55751,1282273,0.36
41720,959560,0.38
63412,1458476,0.26280000000000003
44549,1024627,0.3
45847,1054481,0.37998000000000004
63372,1457556,0.36
42291,972693,0.22644
37448,861304,0.34952
10388,238924,0.37582
11781,270963,0.3643
72133,1659059,0.31851999999999997
5381,123763,0.37420000000000003
34184,786232,0.38
53583,1232409,0.33526
89584,2060432,0.28887999999999997
85388,1963924,0.366
16657,383111,0.338
76167,1751841,0.3679
29605,680915,0.34444
81591,1876593,0.3
48151,1107473,0.3355
21450,493350,0.32692
69183,1591209,0.33572
63420,1458660,0.37201999999999996
86471,1988833,0.38
56306,1295038,0.33364
9298,213854,0.31112
82762,1903526,0.34
85589,1968547,0.38
90468,2080764,0.34814
43138,992174,0.28268
45679,1050617,0.37520000000000003
82165,1889795,0.36678
61222,1408106,0.36
10009,230207,0.34
15880,365240,0.38
89003,2047069,0.35388
12870,296010,0.36751999999999996
33363,767349,0.38
37589,864547,0.34
79536,1829328,0.38
64356,1480188,0.3663
55625,1279375,0.36842
54146,1245358,0.3444
18813,432699,0.3613
77760,1788480,0.35786
26338,605774,0.37586
38983,896609,0.35958000000000007
67626,1555398,0.29594
59907,1377861,0.3342
96394,2217062,0.38
2432,55936,0.31836000000000003
37020,851460,0.38
89367,2055441,0.37
89889,2067447,0.28138
93971,2161333,0.29284000000000004
12239,281497,0.36
38600,887800,0.2975
